customer_number,berlangganan_deposito
280511,0.06932780244930932
280602,0.13627973027974657
280984,0.05026309642147595
281734,0.03222506504780664
281737,0.060399002186753495
281926,0.07187233403873458
282232,0.048500788620524725
282265,0.40891604695250083
282310,0.0627310863398106
282338,0.041784991667288864
282563,0.05685514863192035
282684,0.062454612094768144
282707,0.062415712273607156
283090,0.14189242977921562
283097,0.17047096986929747
283144,0.03375074958316683
283243,0.027589575975740927
283300,0.053065262603637926
283426,0.08553035301466465
283509,0.030591524281634728
283531,0.05758320461901986
283713,0.0744046230723852
283881,0.03239433865451667
284049,0.8063722254425902
284252,0.6543622231590088
284411,0.058872938030243314
284533,0.06101369311918272
284543,0.09256046354015046
284570,0.01790636873096528
284587,0.07690425489868245
284775,0.030453876655181122
284843,0.07576107659855662
284964,0.05568586604771832
284972,0.05313387396858857
285002,0.041556819820250786
285053,0.0499312247107501
285177,0.10653072873564877
285254,0.06472406488790369
285297,0.03913340745174069
285327,0.17430051431950244
285374,0.03657951155064641
285526,0.06974274014870699
285703,0.012639767734512043
285737,0.16327863819664465
286042,0.33579425266854596
286298,0.061546576353012666
286312,0.0811447829409881
286686,0.10179462982186499
286744,0.04477949481489817
286872,0.09529923221158036
286969,0.07247696247028501
287157,0.04599888604197964
287289,0.06497551184696389
287439,0.029595267957451085
287446,0.028059104979710762
287489,0.031649302034462534
287600,0.051868548587858186
287714,0.06487463185945713
288099,0.05045269738419204
288396,0.0615237331827784
288715,0.03839980426336491
288794,0.030522528879616324
288862,0.41651581923899217
289475,0.03428400087828672
289641,0.3772880979427634
289723,0.17584136349029103
289739,0.8632373844731507
289820,0.09820398074222322
290216,0.06476404298974549
290258,0.05256811441504186
290368,0.06726051580290049
290568,0.03373882253284956
290778,0.028879284612422115
291066,0.10212276159348815
291370,0.04691729107379451
291607,0.028713873861420443
291644,0.046937410475975154
291680,0.3711501673337637
291700,0.05773988253231816
291901,0.06785645736590282
292083,0.02967931994159089
292105,0.11461825961218046
292436,0.03500551116795776
292525,0.08083174956796182
292595,0.03140336538573359
292800,0.3274567038264214
292829,0.030796553521473022
292916,0.43256015203735254
293139,0.8397545876668823
293186,0.04534959562516986
293397,0.05613492636408562
293546,0.03175371801193417
293595,0.03528564863264783
293608,0.0358433521574486
293779,0.037350404683226535
294835,0.1892032027650388
294933,0.029080615461676524
294999,0.0358213504811874
295525,0.0810343171145902
295540,0.030854486208677923
295550,0.03411181092599982
295628,0.061754984505798485
296142,0.04146437776659161
296209,0.03695777011619209
296224,0.48593440619321543
296389,0.05377895193717554
296504,0.1681905443130435
296602,0.051299141318542726
296713,0.0832971010379668
296714,0.06948750979044357
296781,0.04908527668710827
296954,0.3525782750550756
297035,0.029755234329385028
297289,0.07057644145634509
298144,0.045384139841189004
298276,0.037620489082980664
298559,0.03935745409032503
298642,0.6127815875673986
298810,0.06617522364777718
298908,0.05789942823297787
299010,0.045700774909217215
299025,0.04516260524125222
299026,0.05738519064878384
299114,0.0851723750329993
299293,0.14477648222231987
299325,0.06404940439951323
299332,0.02880609734564872
299486,0.04579611752024926
299575,0.02692778558717832
299854,0.06934635138215203
299935,0.037078863148819065
299980,0.10959909115926725
300028,0.2773836515502233
300277,0.05710703961520328
300649,0.053915416279122545
300974,0.09736066872180914
301088,0.0755514438863582
301093,0.1383836796530708
301206,0.055842056692369295
301276,0.047746822343441866
301295,0.03794746548944225
301619,0.03403868386430382
301650,0.6259577377927045
301702,0.04888274708631749
301925,0.33725654097338154
302011,0.8395895109285071
302403,0.21109034069649923
302856,0.2973743437048189
302992,0.06542749041722946
303389,0.3523881704551485
303612,0.1708790045533369
304003,0.048654925270569346
304062,0.06434330512111708
304256,0.05844273831779051
304343,0.03222274207466087
304580,0.02860205242351216
305292,0.03046091398055623
305306,0.06291918179005339
305320,0.052845090214586665
305460,0.0917453325406523
305632,0.028188078190292083
305739,0.03835387672919551
305792,0.06254732827381754
305905,0.03577555210350918
306701,0.21188740121052738
306751,0.050985641653901986
306780,0.036098463153516676
307196,0.03331093791829905
307262,0.03146538737636545
307359,0.05966908194416971
307564,0.08178631704340786
307645,0.058375550053367364
307875,0.03328880017026835
308180,0.8669773799297315
308241,0.6774859234600794
308452,0.1415783949175966
308745,0.030674624683172155
309072,0.29348994318666477
309301,0.03803188039470024
309625,0.223664263767736
310133,0.0598669210721257
310242,0.07870476885959395
310673,0.0558382374033622
311087,0.02666937976804735
311139,0.03134715620956336
311484,0.053683404727814
311515,0.0482486992258059
311532,0.03371601230291509
311591,0.059273465974104135
311701,0.1444415464050512
311891,0.03559547689264203
312233,0.042124331925054825
312255,0.044238447199715064
312387,0.06240454745375233
312499,0.054036686839810055
312503,0.06909704492449613
312516,0.05905741318466554
312552,0.03236268862859715
312624,0.04181403349778778
312724,0.035055641565394716
313051,0.2588005899144913
313328,0.06212293628701895
313595,0.1533039021602011
313635,0.6656710565392571
313749,0.04951958740490209
314058,0.05363197938381219
314440,0.2683065403365815
314534,0.03623206235326864
314538,0.03583556546640244
314569,0.08690503474488054
314571,0.7872076635854512
315010,0.03615943003040294
315181,0.03533278326520781
315385,0.015624063172447389
315488,0.05406857482255457
315570,0.05548273267844491
315750,0.056041021654709165
315824,0.051797856617360985
316026,0.2272347803227989
316058,0.05481021212102817
316189,0.17245889044706278
316195,0.0795385595741912
316266,0.2668604992829847
316378,0.0585232706585557
316806,0.027250466959998488
316882,0.037955796856134025
316919,0.3889335997813455
316936,0.03022872700222969
316958,0.038246947503731116
317027,0.03854150336141983
317131,0.27854770894082503
317452,0.048889860758768285
317821,0.10505960209281072
318150,0.03215911857428161
318347,0.05576429657913015
318506,0.04949067352394551
319788,0.06246553565655908
320072,0.061665165397416226
320239,0.029307419259203254
320431,0.05447609500850488
320766,0.2569010340409806
320777,0.037562845581859135
320779,0.054956590265296666
321170,0.039275419000691765
321176,0.06880507650016364
321187,0.1681976219337331
321618,0.3706263336694688
321624,0.08759175726215464
321638,0.038117588527257495
321891,0.04876628435967571
322003,0.06562786014598891
322092,0.45772458056533455
322143,0.03197847051009135
322194,0.04258998949847623
322210,0.6459538745081896
322271,0.05660140962813939
322551,0.04330312374048945
322568,0.04127630469012882
322619,0.030007998624770417
322703,0.030423100008166875
322736,0.03838075881389871
322740,0.6434809661901018
322773,0.13982402550866768
322803,0.030228409440461023
322970,0.054353044442436736
323040,0.1584054772200101
323178,0.6306388340008616
323527,0.12307980642323946
323589,0.22409299385580703
323743,0.05738655012343978
323756,0.053431554242804186
323768,0.06390931746971429
324895,0.02993001846704888
325272,0.032115824689702095
325495,0.06285602814209781
325581,0.2614796433395685
325668,0.08563754202820542
325685,0.04758675067587233
325734,0.06119220373126821
325836,0.0525479101445068
326066,0.064495456491109
326094,0.06165875601142348
326257,0.12679760227281348
326719,0.05339239577314685
326799,0.07036558587051334
327029,0.5266454676400071
327063,0.539019604528728
327232,0.04103318734363914
327310,0.030274484929715316
327361,0.051030780539406316
327366,0.031959524908994154
327410,0.5082908995215323
327761,0.05286018977222698
327809,0.06687440729848095
328145,0.04079084275352832
328177,0.11252221371865012
328408,0.0675371200094105
328499,0.054066219736161714
328517,0.027964492924811582
328686,0.03042701603164621
328710,0.15668900591925727
329610,0.05469426570810236
329629,0.7910088132928739
329653,0.06885782890052825
329869,0.08706191495709342
330021,0.1349256273141515
330113,0.03388229568295231
330148,0.041920792055698784
330150,0.10262241784698083
330453,0.05492654775129214
330524,0.04116955350890682
330567,0.06818086086498092
330678,0.04043032572148199
330796,0.05910753109200979
331143,0.16727454939064612
331166,0.06128394276482972
331471,0.4423019178554338
331591,0.43105281090643527
331597,0.036088972625435006
331729,0.06415717654287525
331817,0.030414764986138685
331844,0.04057600738084
331864,0.06453789557948017
331975,0.06265445908239639
331990,0.055264585355994635
332200,0.03124855276752267
332491,0.3126681564576346
332516,0.06271994131354118
332744,0.05607285563142408
332773,0.15463907414522682
332782,0.13142944107746152
332873,0.057649373934298816
333173,0.0488712875694492
333258,0.032965528122411325
333305,0.09634392214917688
333459,0.05266770779430015
333596,0.03429861365808066
334116,0.4879469775425584
334122,0.06815163884578958
334593,0.05514552146492101
334667,0.06375428135969066
334710,0.034532448321009435
334717,0.03988327543043061
334768,0.0706000565989073
334797,0.04914091054868679
335121,0.04968011700837037
335126,0.6939749784659189
335204,0.03292924986928715
335249,0.05229505916899977
335452,0.05655679364626214
335651,0.04317822772039176
335728,0.04779872941597005
335752,0.08514663931873659
335790,0.04181567226847096
336072,0.03643971125880895
336109,0.3352288239468647
336131,0.04118953124921595
336192,0.04308902288835186
336454,0.037359222880200084
337102,0.04035795300997075
337116,0.05034977134497382
337224,0.06365290314737027
337233,0.05596999907186225
337796,0.03660479919613792
337864,0.04321212421705445
337924,0.08746922729501987
338039,0.03537590734740419
338068,0.03329418606837996
338389,0.034914514270509046
338542,0.040513479660168286
338608,0.03460141711867865
338809,0.32975147927517545
338882,0.035151771005934945
338909,0.1291150482885412
339055,0.1919805491353382
339065,0.03383138934412888
339174,0.07161025353146394
339244,0.06207146115461413
339338,0.07924522322563904
339401,0.05897438313973712
339551,0.06383432089667372
339589,0.03463014460190053
339880,0.11888054108241987
339968,0.07432327961392854
340391,0.035433565233807134
340416,0.12254725145513257
340419,0.03301289295308501
340625,0.0497302742223645
340729,0.04300937469441332
340835,0.07105710970274841
341324,0.02683146546448802
341343,0.27161753735189925
341774,0.11089113162493532
342082,0.13475860878540033
342388,0.11326672468521647
342428,0.06579493577066155
342651,0.2959650537757235
343020,0.046852318658786175
343072,0.13626491609748137
343106,0.08730289186271709
343235,0.04522134533752663
343242,0.03214934212211954
343499,0.054102523091367496
343511,0.1532595434960567
343834,0.29692817388027787
343962,0.04809530308535414
343972,0.4401735197139657
344177,0.11969616591471134
344404,0.03627177123243087
344632,0.05101987948651502
345076,0.034937742921654524
345123,0.042130591463930216
345924,0.03378867877302
346243,0.12929277814469953
346346,0.06746172399471687
346443,0.10753160996599044
346542,0.07405943413393008
346603,0.03116582574476914
346664,0.04633593786153902
346708,0.04310766138329995
346728,0.0685547387204919
346790,0.06884912140126026
347117,0.08214592774337699
347237,0.0628791883898269
347311,0.07831427976677886
347314,0.05050257401837468
347433,0.17768601340776027
347594,0.2391531268329468
347612,0.05431101755353213
348221,0.06368996231489081
348238,0.04805166925483521
348324,0.06157503179316242
348622,0.04045583807277426
349035,0.056786680983554744
349093,0.033352146681798825
349135,0.0377149001510346
349484,0.5553020121660049
349631,0.3703021583151236
349743,0.037262197798171665
349867,0.03129274582244398
350008,0.03340301681048689
350626,0.05436370328570103
350774,0.03886026129090344
350848,0.04575239081871311
350927,0.20950957659352382
351061,0.055426647635473975
351090,0.07412087890916474
351156,0.05543960161353577
351192,0.05831820326552132
351499,0.2061187363098404
351781,0.12008713236727911
351911,0.03817237774445182
352291,0.03673781778392451
352460,0.05400589881803271
352543,0.05294472668113327
352835,0.07312774890980148
352876,0.12793277589403657
353075,0.06284135367865487
353084,0.050466530593983386
353111,0.3124216064607089
353154,0.06561431611130862
353222,0.018296354181882423
353231,0.07549377280508414
353344,0.03403605002982629
353504,0.06418689157682674
354054,0.3696957014826218
354247,0.05591020887091956
354492,0.02811521706270677
354659,0.05421577567952735
354673,0.06584501840519993
354897,0.02880072976343055
354965,0.04912236286996706
355052,0.06888118020353384
355138,0.06382170525671621
355221,0.03908176066064851
355290,0.0818840136008692
355353,0.07353858204282403
355459,0.08917789441026641
355738,0.0641804918855927
355823,0.49369729339373664
356107,0.03676484877187843
356352,0.03087535678800961
356381,0.08793134700242711
356545,0.224605547318604
356771,0.044614660374089524
356797,0.06928120674060646
356839,0.0713247362221725
356958,0.07322707815926713
357009,0.030992171623262062
357250,0.06462120459936216
357385,0.2630829560598685
357487,0.061318990955158685
357589,0.024774811293765915
357624,0.051647602599571
357697,0.032199820633503316
357909,0.05123272299389565
357983,0.064539935568488
358106,0.03436298520866625
359033,0.04377204499359077
359083,0.03698921245729706
359387,0.04319496723798355
359553,0.048358291450956714
359650,0.040768520132794445
359704,0.028856339440435474
359711,0.06960476688849901
359811,0.03881768407225869
359819,0.052429624741003544
359825,0.0651975121063575
359946,0.10309131425403437
360117,0.031495602926584744
360139,0.04124305333926046
360201,0.2828080533833854
360459,0.04197554657221771
360511,0.04326086527897634
360588,0.42127396467669714
360793,0.05506771557107959
360802,0.318979729817324
360836,0.030588953272264983
361003,0.32892456960244054
361263,0.035880206590540836
361339,0.03709762914872162
361629,0.3025219464305954
362004,0.05773988253231816
362312,0.03296495750989293
362335,0.028288464628580874
362473,0.0718857086575354
362559,0.043418176850893296
362776,0.07790329365703219
362821,0.03902172260200965
362859,0.49214940931858386
363071,0.06324193278870356
363376,0.05476331500663648
363462,0.028873900171763164
363518,0.033525831030460806
363591,0.06480353018107482
363861,0.07103476685302536
364089,0.049791220654758384
364136,0.043671248474585964
364223,0.08036037121724479
364446,0.5745742324945635
364465,0.3100644554909805
364549,0.05222758515421374
365425,0.18654337764060733
365655,0.12903661207863137
365833,0.1214707020949937
365839,0.06658242591278046
365852,0.046398393718497334
366168,0.053241217525277475
366275,0.03280811176334537
366629,0.03305114931838796
366693,0.021515925018851478
366839,0.01839380968044504
366994,0.051410113644102924
367408,0.15802638219621618
367892,0.04730809013669624
367908,0.0641063201668368
368172,0.02895987140235857
368254,0.2838808167151282
368315,0.07502538645105333
368396,0.05324581958100383
368474,0.04368373770456141
368542,0.06900202105364615
368621,0.06986834758452845
368681,0.055241911519678895
368748,0.053079973394454825
368832,0.12647719587994732
368859,0.08077401358321057
368887,0.04260678354103474
369327,0.06492142291712791
369381,0.4767146110298254
369608,0.035235455115645055
370221,0.29845105436404684
370363,0.052649499725770425
370460,0.13485833234391886
370591,0.04253212368169902
370765,0.0632100876208515
370866,0.039568089698597514
370975,0.060856867622706916
371408,0.036054546666778625
371413,0.029439247880683837
371542,0.038493120950144066
371627,0.03359116997803306
371841,0.03162947659341224
372225,0.04393318838184372
372325,0.031006653132819317
372594,0.03615892707542417
372634,0.834557440188528
372849,0.04954398524967367
373445,0.11202403263900672
373488,0.04020967806548163
373507,0.3582950798251157
373512,0.51334446635347
373556,0.046018182786729166
373948,0.04835455875101405
373994,0.08516528161481007
374026,0.0699029666206806
374073,0.39376875093248215
374212,0.04496791803984022
374624,0.054872184364967734
375236,0.03053677690096892
375301,0.05576151310982821
375431,0.06973918609099264
375595,0.06747555396924998
375922,0.06782145459239437
376044,0.08794174764861613
376079,0.03258726720708666
376093,0.03775636692137409
376112,0.24753187791690184
376122,0.06759066615603428
376125,0.06673923703650453
376345,0.28491973596448017
376354,0.08820667490542976
376368,0.15388220811084888
376442,0.03154533267988989
376537,0.17982769540230098
376560,0.08160886449262611
376661,0.028140243485644825
376898,0.03001175715967861
376915,0.03817671447061787
377166,0.3631727713420643
377672,0.21831002063248509
377981,0.05700276987019251
378094,0.04281062860043152
378193,0.02961058304106245
378250,0.08087407109199489
378477,0.05625606974129461
378575,0.04798588798774347
378682,0.05172398771676507
378759,0.078534595874536
379064,0.051985867998831835
379252,0.04919161836426054
379723,0.0526868748929244
379822,0.060531421882791855
379838,0.029859664238664787
379979,0.05563533030991591
380264,0.055885613191670104
380681,0.05859704085402392
380764,0.04710846450050849
380915,0.607270438145137
381137,0.18978165879251152
381351,0.04298687359788833
381454,0.07172195422682971
381505,0.034245613028258
381528,0.029432796192070936
381605,0.4021360135372746
381649,0.0610340403868918
381763,0.03841625987902461
381837,0.04849902512544075
382155,0.21793824866119288
382241,0.05544444049473014
382573,0.5283093207920867
382735,0.04188232117225973
383470,0.05116348332628629
383880,0.10628334541917157
384223,0.0697434906977835
384403,0.050150852245478404
384901,0.025300605197898816
385307,0.02937686586316639
385403,0.5399565188183597
385556,0.03916179642041078
385573,0.053639935303682044
385873,0.15469657527905045
386280,0.058815977133154417
386407,0.021450471992959828
386427,0.30128045892122407
386454,0.05770446844601553
386510,0.2919143845572046
386884,0.11582840019540579
387099,0.08088642718073318
387355,0.05614084005766707
387514,0.06366724618670101
387586,0.8003242190657986
387613,0.1484671567156899
388206,0.035564653003016575
388416,0.39872322868864835
388677,0.34930838539816056
388736,0.058868767249255084
388765,0.5609808913595412
388951,0.052801335769482
389034,0.6209623835267415
389045,0.1564895223750877
389130,0.03618644530508988
389502,0.11179685038978968
389678,0.06315980644235414
389681,0.044867391947304804
389684,0.10590367051276105
389707,0.040312867983955586
389765,0.7147710876159704
390302,0.06894618106409646
390381,0.0338058364557996
390471,0.13070080554931296
390513,0.06490035171038858
390867,0.04826583395930748
391066,0.03456610713355906
391468,0.036349099518528036
391793,0.40616532462734367
392173,0.030383195740181765
392223,0.03520874745147327
392491,0.17485386201898562
392600,0.7664351585987856
392625,0.03432868892249853
392728,0.11917652588595905
392835,0.06785656906207783
392957,0.4023708066270625
393002,0.03612212792514233
393125,0.04888341843154023
393435,0.04164055411609316
393788,0.02969283082443685
393880,0.03063598549735167
393891,0.05120624156917867
394412,0.11400339860352336
394451,0.05949855516064006
394472,0.10746482181817534
394473,0.03935056377254266
394480,0.20097547782999942
394499,0.0751603841873498
394576,0.03366506973342822
394581,0.04478011340454189
394716,0.03435139833635583
394998,0.04287518071385912
395208,0.032598878098715436
395927,0.03191597201885619
396122,0.08668046009279032
396137,0.05649648398813371
396195,0.05811283651539768
396290,0.3799706869596897
396481,0.041760823366942645
396519,0.03238350599019693
396742,0.036563690475902993
396780,0.33124262046591163
396977,0.32459905211791934
397126,0.0485727171228605
397350,0.06575257673045139
397472,0.04376203339450955
397484,0.0850004930632646
397528,0.4757862889954961
397627,0.10106526089281354
397750,0.033118216351601656
398134,0.04273871617676828
398143,0.02315550567726963
398297,0.04035873299323467
398386,0.05293942746411739
398543,0.028311796385840082
398599,0.035564653003016575
398657,0.05212991423886775
398888,0.06665570757685436
398898,0.03234068755821343
399182,0.04593125014698101
399455,0.07653487887947975
399550,0.03352565457815823
399552,0.0938048904971314
399579,0.04587392552588356
399668,0.04481004670755952
399724,0.051208563351455086
399874,0.05724305871289043
399992,0.0619223314858323
400005,0.37960260801974777
400017,0.05208071374454015
400618,0.11856829302828518
400682,0.062274961194667494
400981,0.08087540499745134
401359,0.08350136897051061
401365,0.038992649456162626
401572,0.09721424867239332
401718,0.038397905801445954
401721,0.04769508041110483
401974,0.04661490320065842
401985,0.1583676684389361
402035,0.07236086526536956
402047,0.1283808924744768
402138,0.054280998339887476
402305,0.40955668982186494
402321,0.03302984253862977
402536,0.06728683291418934
403134,0.07113372576416155
403417,0.04859899041196869
403551,0.048904202325582895
403726,0.044248413235048016
403741,0.048639622224607514
404191,0.04026370506752957
404325,0.4344660393646307
405125,0.06590227104469724
405234,0.03941155360821905
405240,0.1759680571155723
405309,0.06709312780949361
405862,0.03757784054597956
406161,0.029034609396481118
406237,0.03289645368481912
406316,0.030382129443476426
406372,0.03310773711265991
406691,0.03736934945802857
406779,0.01255612235627012
406814,0.05297176051044403
407012,0.06592397490233266
407166,0.11881705234527634
407517,0.5557717539071318
407540,0.05623215261656421
407559,0.11143636750905844
407737,0.07617389020384963
408288,0.06806101009262831
408301,0.05014529522145587
408417,0.04904099095438349
408428,0.12780558547094265
408460,0.03889272997174661
408680,0.10256304999814964
408793,0.15194222474403327
409108,0.06299102192576223
409159,0.03224418343375236
409162,0.051744963787398936
409320,0.05294140879560136
409367,0.2712012748704456
409455,0.07366704974192516
409470,0.0276254723919464
409535,0.6091589480306405
409916,0.1167937701060551
410332,0.30169193232394137
410448,0.11746446416647933
410549,0.07373943048256036
410569,0.14196478922940967
410597,0.060349118327485324
410775,0.03634466952683907
411032,0.04272316344863753
411114,0.034744798629447404
411239,0.10692645206660728
411287,0.08421617803956216
411292,0.05384337584649825
411323,0.403057975827559
411469,0.08550956658760882
411539,0.05581505035980036
411630,0.05979159200944549
411669,0.054963835685024526
411894,0.03157401564447629
412512,0.05479109789775473
412655,0.09557440493905138
412912,0.04775503286908285
412917,0.11521755012875982
412928,0.022692867721426282
413495,0.06561294352744819
413840,0.02545626681353117
413849,0.05593098824362295
414113,0.12067932287109548
415073,0.1527275265755348
415178,0.033252584535129456
415259,0.0656414428929472
415687,0.032097056859047755
415825,0.6173415590410642
415832,0.029629201436680016
415835,0.2356451187834976
415836,0.03196672323823011
416023,0.161054860659788
416464,0.03871905014292914
416635,0.023487164037909538
416756,0.42304924337616506
416850,0.06851622065747534
417003,0.06849396889797055
417353,0.043565975059805466
417532,0.06240271737327242
417595,0.05434926109132251
417618,0.0331990278363707
417860,0.14619336049668236
417874,0.045351401286891385
417943,0.07127000584699601
417966,0.02634943315722523
418038,0.04001044772407313
418561,0.05593385090310334
418601,0.06095073935203221
418638,0.03426155809870323
418944,0.04802958976698623
419037,0.04440362274390207
419314,0.0528249509939922
419394,0.0480967877277478
419626,0.34960149059264933
419914,0.038618429195717334
420048,0.03484662529302873
420240,0.036378414258638476
420496,0.03216931941771901
420787,0.06444014124156251
421111,0.05088138827706853
421228,0.044591223625201425
421587,0.0425568536168194
421967,0.06854110622153274
422002,0.05308181613513541
422300,0.033969405486033624
422456,0.11195103699753264
422530,0.07736743401810289
422566,0.2669067328158305
422617,0.036090960540359825
423006,0.1287902010490773
423109,0.05899205995123666
423121,0.2829680219997931
423145,0.05294140879560136
423199,0.053354102583603354
423280,0.14839199487180937
423547,0.04229977300258074
423585,0.7925042658472251
423771,0.03464618604356405
423837,0.058366172787752864
423915,0.13163945678617608
423996,0.03445073991663223
424025,0.03212346366725139
424120,0.039063176893250666
424160,0.03530695378233299
424274,0.035582869009941835
424301,0.033234883949625586
424401,0.05811815188014535
424505,0.04386129760444735
424583,0.028808014996640804
424681,0.05710060886321082
424751,0.06641286098382503
424941,0.17391503081958695
425065,0.05696045710683062
425241,0.026545476932504464
425529,0.0355050211125567
425530,0.5303265695101859
425626,0.06416881145583488
425695,0.03444340175339526
425934,0.030500982875992365
426399,0.08248425324435077
426463,0.04007220413967501
426528,0.18685388316223175
426540,0.062350206359616495
426578,0.03698582077361635
426594,0.3111427772902385
426816,0.7677223039061986
426870,0.0411133843104038
427106,0.03602391301132065
427255,0.09501691524724289
427370,0.027047897073149214
427625,0.035758621082875905
427711,0.033629130313545266
428020,0.05244299655652297
428066,0.03766339525919203
428212,0.11262963859430747
428287,0.06345652878875964
428753,0.0353131692089749
429020,0.0310412759088948
429092,0.04289209223264581
429182,0.023769843040469765
429227,0.4281764092606974
429547,0.04202089765890282
429922,0.4022513535135778
430149,0.055588063779880244
430159,0.027007232035930608
430225,0.05763123359131548
430233,0.027783653543703872
430328,0.18684629914295242
430506,0.03574048402024151
430600,0.03524606596985363
430621,0.08876493739810175
430740,0.18429538975577492
430839,0.06399868882822558
431017,0.07810511013362868
431152,0.3517656042979529
431392,0.01946944302668009
431435,0.03554361021890005
431456,0.31262630081313936
431624,0.05544575347773374
431805,0.0373065966883586
431900,0.03897110245345799
432004,0.05878846743739891
432200,0.03530009953793317
432438,0.0598354958173156
432587,0.05110085207330612
432961,0.05592962115918721
433060,0.0667803830415198
433318,0.047329725080932986
433710,0.05465046254544343
433715,0.027726025664558413
433743,0.07094127449650028
433804,0.044458752973375364
433843,0.05653754084876771
434053,0.038269930960714245
434084,0.047296145761973954
434122,0.02990033681824372
434502,0.09277512709052417
434947,0.13332049407767615
435433,0.057331208750185825
435732,0.037811230587261685
436176,0.04007795393064456
436685,0.03467715980827924
436906,0.19234201171082355
437111,0.36342544006888067
437407,0.03321873136138144
437459,0.08180519850757266
437471,0.13848001318014205
437585,0.03600339519277497
437703,0.030672391711136667
437761,0.05306192789383282
437779,0.048446890880492706
437995,0.0356183403782177
438154,0.38483281395709745
438243,0.2938561046746726
438275,0.06386749178973714
438420,0.09565875406769615
438454,0.055503609408307855
438869,0.0341281267770554
439018,0.060606704173444007
439165,0.29276086671663576
439643,0.03575890153888915
439701,0.03919795232841301
439767,0.03248168204937963
439842,0.03475690694562716
439891,0.5205251692198418
440283,0.31621979656336263
440396,0.060963588682703844
440798,0.0816884851173099
440836,0.1706979615817496
440844,0.38099517698483504
440869,0.518593965145128
441258,0.028697218307045223
441501,0.025355076768184492
441613,0.07230511614831905
441740,0.06745216323249734
441891,0.04526212979295328
442586,0.029007527221641283
442677,0.07406360308340385
443474,0.042517091625746475
443498,0.059141256129760574
443521,0.06409270131103914
443629,0.029193808583990444
443652,0.06733480905196002
443734,0.03701844062642059
444193,0.028247900857073613
444224,0.05949700280892072
444417,0.11274556545305159
444747,0.04732769248287228
445031,0.041429075630797306
445080,0.07215359090078562
445246,0.018959353096515225
445420,0.07199725462116612
445443,0.05603372343851903
445588,0.04632682850997705
445690,0.12441801490284637
445749,0.03404281418438947
445874,0.3094404188825706
445906,0.030320685784465472
446017,0.0514621650826351
446103,0.03624843452289901
446252,0.0353709861882336
446268,0.043996110488420816
446348,0.04952844123423678
446506,0.038612854435647756
446686,0.0477378132207811
446724,0.03078361326253994
446739,0.06053615310660986
446819,0.07781375614823913
446836,0.050220057109782786
447426,0.0419243259213326
447447,0.04658033887314611
447465,0.06704333161668241
447673,0.05140918330023983
447689,0.22461337364500056
447877,0.03660750454281235
448036,0.05317933157814345
448062,0.08337130806005869
448410,0.12144192845028699
448883,0.05306192789383282
448954,0.06017430903890069
449227,0.5119188047175661
449366,0.03298210921385496
449469,0.275564308848746
449520,0.06304661769557894
449746,0.02897121355252167
449888,0.038583208880122684
449942,0.06770346514661155
450132,0.26326771699898466
450139,0.0667954900900932
450159,0.37327852485885954
450499,0.03650727641762056
450545,0.055361607789070476
450636,0.0669987093093906
450650,0.03342108604655937
450867,0.05435307479735907
451023,0.04229094668136754
451065,0.03574849329769672
451170,0.0600997043428115
451220,0.03093647169648414
451261,0.0642644040156006
451367,0.0304200506426093
451461,0.04096911047382943
451582,0.032173296331313515
451985,0.060760132067138956
452141,0.03834435440957666
452212,0.12360169271511627
452279,0.051980673003342734
452341,0.060403000904253996
452405,0.14551320496307124
452537,0.5870716981876439
452703,0.2052816155667351
452705,0.05909231674736508
452785,0.034473386175408786
452788,0.03236338099776663
453180,0.05655712684265982
453354,0.07553011860230362
453514,0.03483700228919176
453705,0.04808852266653457
453945,0.04559019622825171
454004,0.050005704719927005
455011,0.03484527078902643
455108,0.05475728253528351
455139,0.053292948433261496
455434,0.10485983612769503
455967,0.1800239432881262
456030,0.03284796002831003
456408,0.07975962628450053
456521,0.0330630326490413
456603,0.04486511457706225
456685,0.06211876261611657
456865,0.06673029205120182
457037,0.07822529620573479
457207,0.06898729874578896
457228,0.035842125291202884
457251,0.060714768321503756
457259,0.03914391922117283
457402,0.05650353937630327
457421,0.049360204503490546
457631,0.043933801568404145
458014,0.06918632296094306
458489,0.223395137008749
458585,0.028246244384007774
458872,0.030926092274113526
458898,0.03918995123030708
458973,0.05606096255442858
459190,0.1481759235622904
459299,0.02940272832434562
459598,0.0132530266779675
459616,0.02876602200551633
460150,0.3859933465854152
460423,0.3850997854735194
460707,0.08748071036805424
460720,0.03509094393562558
460781,0.26435596310340637
460878,0.06695753154337651
461090,0.033044650589447375
461416,0.1326972515986143
461596,0.05100969312034068
462241,0.2423824924143609
462573,0.037619549534654316
463068,0.053423987374657256
463145,0.028551409780626265
463212,0.04052465580737428
463410,0.03587393199119335
463489,0.057938048606704526
463593,0.03159898744221043
463736,0.08925606373476604
463753,0.03779745805571733
463792,0.04976900996287058
463965,0.029696311762217535
464099,0.0497121246505056
464105,0.6524302536343923
464204,0.027400386172272077
464338,0.05833691787853426
464366,0.10075204926374569
464472,0.07832143725945721
464519,0.06405385775073184
464556,0.24155877526512048
464692,0.04867222693077427
464750,0.041256958482292806
464889,0.06325707409320115
464893,0.027307960036130008
465078,0.1557784181881349
465168,0.026928170264404097
465309,0.50556667964928
465365,0.05137965048252764
465676,0.056692481211648216
465701,0.3084121654386003
465754,0.04684786000174591
